Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to ICBs value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
93468,Proportion of GP registered populations by age group,,,E92000001,England,England,Persons,85+ yrs,,,2010,2.12482208255853,,,,,1168745,55004369.9937782,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,,,E92000001,England,England,Persons,65+ yrs,,,2010,15.7648474124725,,,,,8671354.99971093,55004369.9937782,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,,,E92000001,England,England,Persons,0-4 yrs,,,2010,5.86752834432076,,,,,3227397,55004369.9937782,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,,,E92000001,England,England,Persons,5-14 yrs,,,2010,11.2063186992183,,,,,6163965,55004369.9937782,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,,,E92000001,England,England,Persons,75+ yrs,,,2010,7.46802663206186,,,,,4107740.9999332,55004369.9937782,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000061,NHS South Yorkshire Integrated Care Board - QF7,E38000006,South Yorkshire ICB - 02P ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.76149683663294,,,,,14097,244676,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000026,NHS Mid and South Essex Integrated Care Board - QH8,E38000007,Mid and South Essex ICB - 99E ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.95704202575956,,,,,15656,262815,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board - QT1,E38000008,Nottingham and Nottinghamshire ICB - 02Q ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.20614418818606,,,,,5772,110869,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000048,NHS Lancashire and South Cumbria Integrated Care Board - QE1,E38000014,Lancashire and South Cumbria ICB - 00Q ,ICB sub-locations,Persons,0-4 yrs,,,2010,7.02839471464717,,,,,11750,167179,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000048,NHS Lancashire and South Cumbria Integrated Care Board - QE1,E38000015,Lancashire and South Cumbria ICB - 00R ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.13038219079299,,,,,8822,171956,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000016,Greater Manchester ICB - 00T ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.43458327631039,,,,,18807,292280,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000053,NHS Sussex Integrated Care Board - QNX,E38000021,Sussex ICB - 09D ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.16195544764407,,,,,15522,300699.99939818,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000024,Greater Manchester ICB - 00V ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.14937353675165,,,,,11951,194345,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000054,NHS West Yorkshire Integrated Care Board - QWO,E38000025,West Yorkshire ICB - 02T ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.18151472477869,,,,,13037,210903,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board - QNC,E38000028,Staffordshire and Stoke-on-Trent ICB - 04Y ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.40014463986213,,,,,7019,129978,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000026,NHS Mid and South Essex Integrated Care Board - QH8,E38000030,Mid and South Essex ICB - 99F ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.7836556083752,,,,,8483,177333,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000048,NHS Lancashire and South Cumbria Integrated Care Board - QE1,E38000034,Lancashire and South Cumbria ICB - 00X ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.53719152806198,,,,,9498,171531,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000061,NHS South Yorkshire Integrated Care Board - QF7,E38000044,South Yorkshire ICB - 02X ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.96659797299494,,,,,18356,307646,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000041,NHS Dorset Integrated Care Board - QVV,E38000045,Dorset ICB - 11J ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.7909915002991,,,,,36441,760615,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000025,NHS Hertfordshire and West Essex Integrated Care Board - QM7,E38000049,Hertfordshire and West Essex ICB - 06K ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.99622057697764,,,,,33603,560403,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000048,NHS Lancashire and South Cumbria Integrated Care Board - QE1,E38000050,Lancashire and South Cumbria ICB - 01A ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.22744945986408,,,,,23128,371388,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board - QK1",E38000051,"Leicester, Leicestershire and Rutland ICB - 03W ",ICB sub-locations,Persons,0-4 yrs,,,2010,5.13295473150624,,,,,15989,311497,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000051,NHS Humber and North Yorkshire Integrated Care Board - QOQ,E38000052,Humber and North Yorkshire ICB - 02Y ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.79742216114161,,,,,14382,299786,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board - QNC,E38000053,Staffordshire and Stoke-on-Trent ICB - 05D ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.85054898520916,,,,,7737,132244,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000043,NHS Gloucestershire Integrated Care Board - QR1,E38000062,Gloucestershire ICB - 11M ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.30308628291337,,,,,32295,608985,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000068,Cheshire and Merseyside ICB - 01F ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.10717563719376,,,,,7785,127473,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000025,NHS Hertfordshire and West Essex Integrated Care Board - QM7,E38000079,Hertfordshire and West Essex ICB - 06N ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.37838167856077,,,,,37610,589648,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000080,Greater Manchester ICB - 01D ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.65316501271406,,,,,14783,222195,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000051,NHS Humber and North Yorkshire Integrated Care Board - QOQ,E38000085,Humber and North Yorkshire ICB - 03F ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.09589088469439,,,,,17627,289162,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000023,NHS Suffolk and North East Essex Integrated Care Board - QJG,E38000086,Suffolk and North East Essex ICB - 06L ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.49572287803017,,,,,21034,382734,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board - QT6,E38000089,Cornwall and The Isles Of Scilly ICB - 11N ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.89094791150494,,,,,26847,548912,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000091,Cheshire and Merseyside ICB - 01J ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.80800574669936,,,,,9379,161484,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board - QK1",E38000097,"Leicester, Leicestershire and Rutland ICB - 04C ",ICB sub-locations,Persons,0-4 yrs,,,2010,6.70417654921996,,,,,24224,361327,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000101,Cheshire and Merseyside ICB - 99A ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.38702918094328,,,,,26146,485351,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000026,NHS Mid and South Essex Integrated Care Board - QH8,E38000106,Mid and South Essex ICB - 06Q ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.58783222481494,,,,,21121,377982,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000023,NHS Suffolk and North East Essex Integrated Care Board - QJG,E38000117,Suffolk and North East Essex ICB - 06T ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.29247482483498,,,,,17207,325122,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000051,NHS Humber and North Yorkshire Integrated Care Board - QOQ,E38000119,Humber and North Yorkshire ICB - 03H ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.7151248516525,,,,,9535,166838,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000051,NHS Humber and North Yorkshire Integrated Care Board - QOQ,E38000122,Humber and North Yorkshire ICB - 03K ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.55951029244789,,,,,9450,169979,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board - QNC,E38000126,Staffordshire and Stoke-on-Trent ICB - 05G ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.77215592907822,,,,,10042,210429,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000127,North East and North Cumbria ICB - 99C ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.51221419527817,,,,,11842,214832,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000130,North East and North Cumbria ICB - 00L,ICB sub-locations,Persons,0-4 yrs,,,2010,4.8704976012576,,,,,15653,321383.999777728,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000135,Greater Manchester ICB - 00Y ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.89421945891447,,,,,16411,238040,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board - QU9",E38000136,"Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q ",ICB sub-locations,Persons,0-4 yrs,,,2010,5.69550085297755,,,,,39095,686419,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000042,NHS Hampshire and Isle of Wight Integrated Care Board - QRL,E38000137,Hampshire and Isle Of Wight ICB - 10R ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.90243215325383,,,,,12571,212980,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000061,NHS South Yorkshire Integrated Care Board - QF7,E38000141,South Yorkshire ICB - 03L ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.90516447020166,,,,,15060,255031,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000143,Greater Manchester ICB - 01G ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.39847357751159,,,,,15560,243183,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000061,NHS South Yorkshire Integrated Care Board - QF7,E38000146,South Yorkshire ICB - 03N ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.6532767834542,,,,,31937,564929,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000038,NHS Somerset Integrated Care Board - QSL,E38000150,Somerset ICB - 11X ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.1402820774863,,,,,27513,535243,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board - QNC,E38000153,Staffordshire and Stoke-on-Trent ICB - 05Q ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.41367327721774,,,,,11326,209211,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000161,Cheshire and Merseyside ICB - 01T ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.11478590529924,,,,,8014,156683,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000163,North East and North Cumbria ICB - 00N ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.22517991178519,,,,,8103,155076,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000026,NHS Mid and South Essex Integrated Care Board - QH8,E38000168,Mid and South Essex ICB - 99G ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.74943022936299,,,,,10671,185601,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000170,Cheshire and Merseyside ICB - 01V ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.5619342798655,,,,,5549,121637,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000172,Cheshire and Merseyside ICB - 01X ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.57036219587103,,,,,10701,192106,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board - QNC,E38000173,Staffordshire and Stoke-on-Trent ICB - 05V ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.92173225340206,,,,,7219,146676,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000174,Greater Manchester ICB - 01W ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.69693881314054,,,,,16993,298283,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board - QNC,E38000175,Staffordshire and Stoke-on-Trent ICB - 05W ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.36656820354753,,,,,17846,280308,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000176,North East and North Cumbria ICB - 00P ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.38920262980445,,,,,15345,284736,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000026,NHS Mid and South Essex Integrated Care Board - QH8,E38000185,Mid and South Essex ICB - 07G ,ICB sub-locations,Persons,0-4 yrs,,,2010,7.20602211718204,,,,,11449,158881,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000187,Greater Manchester ICB - 02A ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.00189178799881,,,,,13896,231527,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000051,NHS Humber and North Yorkshire Integrated Care Board - QOQ,E38000188,Humber and North Yorkshire ICB - 03Q ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.9576877004521,,,,,16679,336427,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000054,NHS West Yorkshire Integrated Care Board - QWO,E38000190,West Yorkshire ICB - 03R ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.7122991391372,,,,,20046,350927,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000194,Cheshire and Merseyside ICB - 02E ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.85464659876142,,,,,12082,206366,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000025,NHS Hertfordshire and West Essex Integrated Care Board - QM7,E38000197,Hertfordshire and West Essex ICB - 07H ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.04431894825495,,,,,17296,286153,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000048,NHS Lancashire and South Cumbria Integrated Care Board - QE1,E38000200,Lancashire and South Cumbria ICB - 02G ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.24326793054349,,,,,5855,111667,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board - QK1",E38000201,"Leicester, Leicestershire and Rutland ICB - 04V ",ICB sub-locations,Persons,0-4 yrs,,,2010,5.32107978877989,,,,,19408,364738,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000023,NHS Suffolk and North East Essex Integrated Care Board - QJG,E38000204,Suffolk and North East Essex ICB - 07K ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.26453460948019,,,,,12277,233202,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000205,Greater Manchester ICB - 02H ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.84280489674353,,,,,18676,319641,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000208,Cheshire and Merseyside ICB - 12F ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.50520278525045,,,,,18295,332322,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000212,North East and North Cumbria ICB - 13T ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.38687621563114,,,,,26228,486887,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000215,North East and North Cumbria ICB - 01H ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.83571756661538,,,,,25441,526105.9946023,Value for Cumbria CCG (pre April 2017 boundaries),,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000217,Greater Manchester ICB - 14L ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.78311039827353,,,,,36963,544927,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000037,NHS Devon Integrated Care Board - QJK,E38000230,Devon ICB - 15N ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.91597342415276,,,,,58113,1182126,Aggregated from values for merged local authorities,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board - QOX",E38000231,"Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",ICB sub-locations,Persons,0-4 yrs,,,2010,5.46859744504167,,,,,47889,875709,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000054,NHS West Yorkshire Integrated Care Board - QWO,E38000232,West Yorkshire ICB - 36J ,ICB sub-locations,Persons,0-4 yrs,,,2010,7.28332912009081,,,,,43505,597323,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000008,NHS Cheshire and Merseyside Integrated Care Board - QYG,E38000233,Cheshire and Merseyside ICB - 27D ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.30497205561146,,,,,38642,728411,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000234,North East and North Cumbria ICB - 84H ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.249096604134,,,,,27919,531882,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000053,NHS Sussex Integrated Care Board - QNX,E38000235,Sussex ICB - 97R ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.88629662912035,,,,,25937,530811,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board - QGH,E38000236,Herefordshire and Worcestershire ICB - 18C ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.14836076637844,,,,,38904,755658,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000032,NHS Kent and Medway Integrated Care Board - QKS,E38000237,Kent and Medway ICB - 91Q ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.78623199534931,,,,,101723,1758018,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000013,NHS Lincolnshire Integrated Care Board - QJM,E38000238,Lincolnshire ICB - 71E ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.10706434060875,,,,,38051,745066,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000028,NHS North Central London Integrated Care Board - QMJ,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.67801584043675,,,,,92891,1390997,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000051,NHS Humber and North Yorkshire Integrated Care Board - QOQ,E38000241,Humber and North Yorkshire ICB - 42D ,ICB sub-locations,Persons,0-4 yrs,,,2010,4.86884151285353,,,,,20417,419340,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board - QT1,E38000243,Nottingham and Nottinghamshire ICB - 52R ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.64574522683238,,,,,56763,1005412,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000030,NHS South East London Integrated Care Board - QKK,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.56071647984983,,,,,119391,1819786,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000031,NHS South West London Integrated Care Board - QWE,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.57069338137447,,,,,100482,1529245,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000052,NHS Surrey Heartlands Integrated Care Board - QXU,E38000246,Surrey Heartlands  ICB - 92A ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.8572314460552,,,,,60072,1025604,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000050,NHS North East and North Cumbria Integrated Care Board - QHM,E38000247,North East and North Cumbria ICB - 16C ,ICB sub-locations,Persons,0-4 yrs,,,2010,6.00564460772039,,,,,40771,678878,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000053,NHS Sussex Integrated Care Board - QNX,E38000248,Sussex ICB - 70F ,ICB sub-locations,Persons,0-4 yrs,,,2010,5.3398935441268,,,,,44031,824567,Aggregated from values for merged CCGs,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000061,NHS South Yorkshire Integrated Care Board - QF7,E38000006,South Yorkshire ICB - 02P ,ICB sub-locations,Persons,5-14 yrs,,,2010,11.237309748402,,,,,27495,244676,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000026,NHS Mid and South Essex Integrated Care Board - QH8,E38000007,Mid and South Essex ICB - 99E ,ICB sub-locations,Persons,5-14 yrs,,,2010,12.0164374179556,,,,,31581,262815,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board - QT1,E38000008,Nottingham and Nottinghamshire ICB - 02Q ,ICB sub-locations,Persons,5-14 yrs,,,2010,11.1257429939839,,,,,12335,110869,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000048,NHS Lancashire and South Cumbria Integrated Care Board - QE1,E38000014,Lancashire and South Cumbria ICB - 00Q ,ICB sub-locations,Persons,5-14 yrs,,,2010,13.5830457174645,,,,,22708,167179,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000048,NHS Lancashire and South Cumbria Integrated Care Board - QE1,E38000015,Lancashire and South Cumbria ICB - 00R ,ICB sub-locations,Persons,5-14 yrs,,,2010,10.3718393077299,,,,,17835,171956,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000016,Greater Manchester ICB - 00T ,ICB sub-locations,Persons,5-14 yrs,,,2010,12.2930067058985,,,,,35930,292280,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000053,NHS Sussex Integrated Care Board - QNX,E38000021,Sussex ICB - 09D ,ICB sub-locations,Persons,5-14 yrs,,,2010,9.10542070329175,,,,,27380,300699.99939818,,,Not compared,Not compared,20100000,New data,,1y
93468,Proportion of GP registered populations by age group,E54000057,NHS Greater Manchester Integrated Care Board - QOP,E38000024,Greater Manchester ICB - 00V ,ICB sub-locations,Persons,5-14 yrs,,,2010,11.9226118500605,,,,,23171,194345,,,Not compared,Not compared,20100000,New data,,1y
